,app,google_score,reviews,user_grade
258,Unfold — Éditeur de Stories Instagram & Templates,"4,5","La \""Story\"" vidéo ... Ça prends un temps fou entre 10 à 15min (Sérieux c'est trop long) pour les sauvegarder et plus impossible de la mettre en arrière plan l'application sinon la sauvegarde s'annule ... Veuillez faire quelque chose ! Merci",4
259,Unfold — Éditeur de Stories Instagram & Templates,"4,5",Super application ! J'adore ! Problème récurrent au niveau de l'enregistrement des story ou page dans la galerie... Ça devient de plus en plus embêtant. Il serait judicieux de revoir cela ! Merci !!,5
260,Unfold — Éditeur de Stories Instagram & Templates,"4,5","La mise en page est limitée à moins que l'on paie pour une adhésion annuelle, ce qui peut réduire les dépenses en ligne ... sinon, c'est un moyen plus facile de créer des histoires percutantes. Merçi.",4
261,Floor Plan Creator,"4,1","Vraiment bravo! L'app est super! Apprenez l'anglais, arreter de demander une version francaise, vous pouvez faire les toit et les balcon avec un peut d'imagination, prenez des triangle et faire votre toit, si vous voullez des mur plus petit, utiliser les boite, avec un peut d'imagination, on peut tout faire! La personne qui a fait l'applie est un génis! Merci :D Il resterais la camera en mode 3D a arrenger, mais on peut s'arrenger avec :3",5
262,Floor Plan Creator,"4,1",Pas mal pour les débutants comme moi. Petit soucis. J'aimerais ouvrir un projet sur ma tablette. Mais j'ai créé ce projet sur mon Smartphone. Comment faire pour lier les comptes sur mes différents supports ? Réponse ultra rapide! Super appli,5
263,Floor Plan Creator,"4,1","Simple, intuitive et efficace, j'ai été assez bluffé par les possibilités et les résultats (pour une utilisation au doigt et non à la souris) qu'offre cette application. Bref, elle remplit bien sa fonction.",5
264,Floor Plan Creator,"4,1","Super, pas cher, simple mais manque pas mal de chose dans les éléments (canapé, carrelage etc) a ajouter. Il faudrait aussi pouvoir dessiner une pièce non rectangle avec plus de 4 mur plus facilement",3
265,Floor Plan Creator,"4,1","Nul ca on a même pas le droit d'exporter 1 ou 2 projet pour tester et impossible de screen à cause \""d'une politique de sécurité\"" mdr. Une politique de radin plutôt.",1
266,Floor Plan Creator,"4,1","C'est une tres bonne appli. Mais Je n'arrive pas toujours à faire des niveaux, tous mes projets sont toujours à plein pieds et j'en ai mare",3
267,Floor Plan Creator,"4,1","Très cool ,un peu compliqué au début comme ce n'est pas en français mais sinon je l'adore",5
268,Floor Plan Creator,"4,1",je trouve que c'est une bonne application mais il faudrait aussi ajouter des fondations et une piscine,5
269,Floor Plan Creator,"4,1",Superbe appli.mais le problème sais que je n'arrive pas a faire une ettage,2
270,Floor Plan Creator,"4,1","Bonne application, prière d'ajouter l'affichage permanent des mesures au plan",5
271,Floor Plan Creator,"4,1",Pas de possibilité de faire un sous sol.. C'est dommage,3
272,Floor Plan Creator,"4,1","Tout est bien,sauf qu'il n'y a pas possibilité de travailler une toiture et il n'y a de toit,ont ne peut pas travailler les pentes. Mais surtout il manque 2 étoiles parce qu'il faut impérativement payé pour imprimer or le service de paiement mobile ne fonctionne pas en République démocratique du Congo. Il est uniquement aussi en Anglais",4
273,Floor Plan Creator,"4,1",J'aime beaucoup !! Il faudrait ajouter encore quelques objets tels que des miroirs et les éviers de cuisine n'ont pas encore de ribinets. Mais j'aime déjà beaucoup les nouvelles mises à jour avec de nouveaux meubles,2
274,Floor Plan Creator,"4,1","Cette application est génial ,sauf qu'il faudrait y ajouter certain objet et meuble pour qu'on puisse pouvoir également décoré l'intérieur ,il faudrait aussi si possible ajouté des armoire de cuisine pour les coin et si possible faire des lits métallique au mieux de l'autre qui a un aspect pas très réel ajouté des miroir et de la décoration et donner un aspect réel au plante a l'extérieur sinon il n'y a rien a redire",3
275,Floor Plan Creator,"4,1","Toutes mes félicitations! Cette application est magnifique mais il y'a des choses à ajouter et améliorer comme ajouter des carrelages en marbre, mirroir et la climatisation qui a un visuel un peu irréel il faut mettre des petits troue pour que ça devient un peu réaliste. Sinon je mets un cinq étoile pour l'appli❤",5
276,Floor Plan Creator,"4,1","Simple... voir même trop simple... Efficace. Pour faire des plans rapide sur téléphone, pour se donner une idée rapide à échelle... Après niveau aménagement, décoration... fin bon, je pense que ce n'est pas le but de cette appli.",5
277,Floor Plan Creator,"4,1","Tres cool. Seulement la version complete avec partage , capture d'ecran enregistrement est payante . Je retire une étole car les formes arrondies n'existent pas de même que les charpentes obliques et les poteaux rondes.",5
278,Floor Plan Creator,"4,1",L'application en soi est bien mais il manque encore de petits détails qui ferait d'elle une meilleure application comme une hotte dans la cuisine et d'autres meubles pour les autres pièces. De plus il n'y pas de variété en terme de meubles et ça c'est dommage. La base y est mais il faut améliorer le côté design de l'application,5
279,Floor Plan Creator,"4,1","L'application est tellement génial, basique et sympa ... Mais le petit souci est : si on fait un grand bâtiment (+ des plusieurs meubles ), l'application devient difficile à contrôler, en plus, on ne peut plus le regarder avec le vu 3D Je crois que ce problème sera résolu dans prochaine mis à jour.",4
280,Floor Plan Creator,"4,1","Mérites les 5 étoiles, mais si on prends abonnement, il est a vie pour 7€49?? Ou pour un an? Non expliqué dans l'appli au moment de payer. Merci d'informer Sinon prise en main simple malgré l'anglais, on sauvegarde automatiquement, vue 3d dur à manipuler. Dans l'ensemble j'apprécie bien!",4
281,Floor Plan Creator,"4,1",Je déconseille ce jeux.Avec ce jeux nous pouvons éffectivement faire des plans de maisons mais le plant en 3d est nul et il devrait aussi avoir une option qui permettra de choisir des langues qui seront parler qu'on choisira sois mm et ils peuvent également y intégrer d'autres options mais domage qu'ils y pense pas,4
282,Floor Plan Creator,"4,1","Top mais pas de voiture, pas de fleurs l'étage ne fonctionne pas chez moi alors j'suis à petit peu déçu Ok je vais voir mais pas de voiture, d'arbre pour embellir le lieu avec des fleurs et la toiture les différents escaliers la dalle et d'autres. Mais et la toiture . Les fleurs les meubles et ça sera trop bien",4
283,Floor Plan Creator,"4,1",Je dis que l'application est super surtout avec le 3D des plans les couleurs exetera mais le seul truc que je trouve dommage on ne peut pas changer la langue d'anglais en français mais je recommence quand même Si ils peuvent faire ça c'est vraiment génial,4
284,Floor Plan Creator,"4,1",J vous conseille vraiment tout fonction super on peut faire des maisons à plusieurs niveaux ! C'est vraiment super ! Le seul hic est qu'on a pas de déco d'extérieur ! Mais c'est vraiment super merci pour l'appli !!!,2
285,Floor Plan Creator,"4,1",Magnifique application le seul bémol est qu'on ne peut ni enregistrer les plans ou même faire des captures. Toutefois cette application reste la meilleure de toutes,4
286,Floor Plan Creator,"4,1","Superbe application. Pour moi il manque la possibilité de grouper les pièces pour pouvoir déplacer, pivoter l'ensemble ou encore le copier sur un autre projet. Merci par avance.",5
287,Floor Plan Creator,"4,1","Jai eu beau chercher mais c'est cette appli la meilleur, on peut vraiment faire des choses avec ,faudrait peut-être rajouté des revêtements ,du carrelage par exemple , du gazon ,plus de variétés de meuble aussi sinon s c dja assez complet.merci",5
288,Floor Plan Creator,"4,1","Bonne application mais les objets sont trop simple et unique. Ajouter de nouveau objet (nouvelles chaises, nouveaux fauteuils, nouveaux meubles etc.) d'on on pourra choisir. Ajouter aussi de la decco extérieur.",4
289,Floor Plan Creator,"4,1","L'app est bien mais manque certains fonctionnalités comme le toi et l'étage ne marche pas,un défaut majeur c'est que certains fonction ne s'active qu'après payement avec un compte bancaire donc pas de compte bancaire pas d'autre fonctions de floor plan creator",5
290,Floor Plan Creator,"4,1","Dommage de ne pas pouvoir créer des toitures à 2 pans, et des bâtiments sans murs, avec seulement des poteaux, comme un hangar par exemple.",4
291,Floor Plan Creator,"4,1","Cette applis est top le seul problème c'est qu'elle est en anglais. Oui, c'est pour sa que je mets que 4 ⭐, mais franchement cette applis en mériterait 5. Merci et bonne journée !! 😁",3
292,Floor Plan Creator,"4,1",C'est super mais il y a encore des fonctions à ajouter comme des surfaces circulaires et des toitures des portails et si possible des mur inclinés,2
293,Floor Plan Creator,"4,1","Après réponse du développeur, je retire ma légère réserve sur les modifications intempestives de dimensions des pièces (puisqu'on peut les verrouiller). Merci pour la réponse ! :)",4
294,Floor Plan Creator,"4,1",Meilleure appli pour construire des plans de maisons et l'aménager avec les principales affaires en revanche aucune version française et impossibilité de faire des couloirs pour en avoir faut improviser sinon appli vraiment sympa accessible largement sans achat,4
295,Floor Plan Creator,"4,1",Est ce que l achat de la version complete (full version) pour toujours ou bien je dois payer chaque mois ? En general l application est parfaite et simple,5
296,Floor Plan Creator,"4,1",Tellement meilleur cette application. Mais le problème se pose sur le plan toiture donc je ne sais pas proposer une toiture pour mon bâtiment,5
297,Floor Plan Creator,"4,1",Je n arrive pas a mettre les fauteilles etc... en couleur et he n arrive pas a mettre l application en français... Miss Sinon c est une applications très très cool pour créé tes propre plans,4
298,Adobe Spark Post: design graphique et création,"4,4","Très bien jusqu'à la semaine dernière où l'application ne cesse de planter, totalement impossible à utiliser pour le moment... Dommage",2
299,Adobe Spark Post: design graphique et création,"4,4","Superbe application, il manque encore quelques options. Félicitations aux développeurs",3
300,Adobe Spark Post: design graphique et création,"4,4",Validé tres facile a utilisé et dispose pas mal de fonctions,3
301,Adobe Spark Post: design graphique et création,"4,4","Bonne application pour des affiches rapides. Mais le gros soucis c'est la lenteur à l'ouverture de l'application, le temps d'attente est trop long",2
302,Adobe Spark Post: design graphique et création,"4,4",parfait surtout que je l'utiles en mode gratuit c'est génial !!!!!!👍👍👍👍👍mais depuis un temps ça bug beaucoup on me dit check your email mais quand je regarde rien! besoin d'aide,5
303,Adobe Spark Post: design graphique et création,"4,4","Application cool, dommage qu'il soit impossible de démarrer, il crash à tous les coups, obligé de faire une 15aine de tentative pour espérer travailler avec",2
304,Adobe Spark Post: design graphique et création,"4,4","Bonne application, tous ce qu'il faut pour les pro...",4
305,Adobe Spark Post: design graphique et création,"4,4","J'adore. Très intuitive, cette application me sert tous les jours.",5
306,Adobe Spark Post: design graphique et création,"4,4",Très bonne application ça me permet de créer des affiches formidables pas besoins de trop compliqué merci,3
307,Adobe Spark Post: design graphique et création,"4,4","J'aime bien, ça serait super si il y avait une version pour créer/éditer des vidéos",5
308,Adobe Spark Post: design graphique et création,"4,4","Rapide, simple et adapté à tous les réseaux sociaux",5
309,Adobe Spark Post: design graphique et création,"4,4","Elle est cool cette application, elle me permet de d'ecris mes pensées et de les transmettre en forme de citation 👍🏾",5
310,Adobe Spark Post: design graphique et création,"4,4",Magnifique! la meilleure appli d edition! BRAVO J adore! Remus Puzin Cerff,5
311,Adobe Spark Post: design graphique et création,"4,4",Très simple pour un résultat optimal,4
312,Adobe Spark Post: design graphique et création,"4,4","C'était super avant mais là ca commence sérieusement à être lourd ! Des bugs des bugs et des bugs. Quand on bosse avec c'est vraiment pas cool. Les design ne se mémorisent pas correctement dans le cloud, lorsque on revient dessus tout est en vrac dans les settings. Il faut tout recommencer. Le cloud copie en double et triple les design, il faut sans cesse trier et supprimer de sa bibliothèque. bref appli très instable",2
313,Adobe Spark Post: design graphique et création,"4,4","Potentiel énorme mais flouer par le manque de précision. Lorsque je duplique un post complet pour modifier seulement le texte impossible de retomber sur les mêmes gabarit, j'ai beau garder la même police mettre la même taille, le même espacement rien y fait impossible de réaligner correctement. C'est très curieux 🙄",1
314,Adobe Spark Post: design graphique et création,"4,4",La meilleure application jamais rencontrée depuis que je suis entrain de faire de retouche d'image. Vous m'avez faciliter la tâche en ajoutant la suppression du fond.,1
315,Adobe Spark Post: design graphique et création,"4,4","Très bonne application, sauf petit bémol, il est difficile de rajouter des cadres, obligé de prendre un modèle ☹️",5
316,Adobe Spark Post: design graphique et création,"4,4",Tellement genial faudra juste nous permettre de deverouiller le premium,4
317,Adobe Spark Post: design graphique et création,"4,4","Top superbe application, surtout pour tout le marketing et crée du contenu pour les réseaux",5
318,Adobe Spark Post: design graphique et création,"4,4",Superbe appli!! Elle me permet de faire mes illustrations parfaitement... MERCI!!!,5
319,Adobe Spark Post: design graphique et création,"4,4",Vraiment simple d'utilisation et très riche de modèles !,5
320,Adobe Spark Post: design graphique et création,"4,4",L'app Est génial je m'en sert pour faire des covers 😍,5
321,Adobe Spark Post: design graphique et création,"4,4",Super applis professionnel que je recommande pour les graphistes amateurs et professionnels,4
322,Adobe Spark Post: design graphique et création,"4,4",Not working I. Can't connect Une erreur est survenue lors l'authentification resseyer ultérieurement,5
323,Adobe Spark Post: design graphique et création,"4,4",J'aime cette app il me permet de travailler et d'avoir de l'argent,4
324,Adobe Spark Post: design graphique et création,"4,4",L'application est bloqué beaucoup apres la derniere mise a jour,1
325,Adobe Spark Post: design graphique et création,"4,4",Je suis très satisfaite par cette application qui est aussi un logiciel pour mon pc. je créé facilement mes visuels et mes posts pour les réseaux sociaux. j'ai même pu créer depuis mon téléphone des visuels assez qualitatif pour être envoyés directement chez l'imprimeur!,1
326,Adobe Spark Post: design graphique et création,"4,4","Bonne application.. ! J'aimerais que vous trouviez une possibilité de faire deux animations à la fois. C'est-à-dire une pour les images ou logo et une autre pour les textes de manière simultanée. Dans cette application, on est obligé de choisir soit l'un ou l'autre. ! Or faire les deux même temps serait encore mieux.. !",5
327,Adobe Spark Post: design graphique et création,"4,4",Je suis très satisfaite ! Cependant gros point négatif ! L' application se ferme souvent sans explication que ce soit sur Iphone ou Samsung.,1
328,Adobe Spark Post: design graphique et création,"4,4","Bonjour, j'ai passé la journée à télécharger et tester des appli de post, celle-ci est celle qui me convient parfaitement. Simple à utiliser, assez d'options pour faire toutes sortes d'animations, pour un résultat plus professionnel que les éditeurs classiques de post instagram remplis d'effets pas très esthétique. 5 étoiles sans problème.",1
329,Adobe Spark Post: design graphique et création,"4,4",Adobe doit améliorer le collage sur spark post. Si on peut créer une fonctionnalité qui va permettre de mixer deux photos de façon graduée ou dégradée. C'est-à-dire l'intercession entre les deux soit fluide de façon à ne pas voir la ligne du milieu. En même temps donner la possibilité de faire de rendu dégradé sur une image avec les couleurs.,5
330,Adobe Spark Post: design graphique et création,"4,4",Tout est au top franchement rien à dire ...Aucune connaissance en graphisme et on peut créer en une minute des œuvres magnifiques !!Bravo à adobe,3
331,Adobe Spark Post: design graphique et création,"4,4",J'adore cette application franchement c'est facile à utiliser et sa m'aider beaucoup pour les affiches,4
332,Adobe Spark Post: design graphique et création,"4,4",Chouette application pour faire de bonnes affiches originales et pleines de bonnes choses semblables,5
333,Adobe Spark Post: design graphique et création,"4,4","En plus de ne pas fonctionner, il est obligatoire de se connecter. Dans le cas ou vous souhaitez vous connecter avec votre compte Facebook, il est OBLIGATOIRE de réinitialiser son mot de passe. Bravo les gars. Vous êtes des bons. D'autant plus que ça ne fontionne pas. 1 étoile vraiment parce que j'ai pas le choix.",5
334,Infinite Design,"3,6","Je me lance dans le design graphique et je n'ai pas trouver d'autres applications comme celle-ci qui propose une large variété d 'outils et de design .mais le gros problème ce que c'est full beuger. Par exemple l'application plante au bous de 3 calques et les ligne se déforme bref c'est horrible, j'aurais pus mettre 1 étoiles mais rien que pour les large variété de possibilités j'en mais 2.",2
335,Infinite Design,"3,6","J'aime cette app elle est bon, magnifique, et extraordinaire C mon meilleur app Mais j'ai bessoin un app ki s'appel adobe draw",5
336,Infinite Design,"3,6",C'est une exellente appli de dessin peut-être une des meilleurs d'autant plus que laisser les utilisateurs profiter temporairement de l'expérience complète de l'application pour leurs donner un aperçu de la vertion complete est une tres bonne idée. Même si il reste encore quelques bugs à corrigé .,4
337,Infinite Design,"3,6",Decouverte assez simple et prometteuse. Mon problème c'est que mes traits deviennent transparents au chargement du dessin puis ne reprennent leur couleur de base que si je les restimule en repassant sur les points.. Relou... Dommage..,2
338,Infinite Design,"3,6",Au top . Simple et efficace .mais il faut ajouté d'autres types de pinceaux,4
339,Infinite Design,"3,6","L'application était super bien (malgré le fait que le dessin se modifie si on quitte) mais j'ai mis une étoile car lorsque l'essai gratuit est terminé, on ne peut plus rien faire.",1
340,Infinite Design,"3,6","Je vous recommende cette app.. c'est trop cool.. Ils ont donné quelque jours gratuit, c'etait énorme. Je l'utilise plus parceque j'ai pas de carte de crédit pour avoir accès aux outils, mais je suis de retour pour leur donné leurs foutu 5 étoiles.. Trop top✊🏽🔥👌🏽",5
341,Infinite Design,"3,6",Ces trop trop nul tu dessin après ont met acheter si tu 'achete pas tu peut rien faire tu déssinsta sa revien au même je télé charge ces même chose,1
342,Infinite Design,"3,6","Ne perdez pas votre temps et votre argent, j'ai acheté la version payante en pensant que le bug d'enregistrement était dû à la version gratuite, mais non, j'ai payé 5,99 dollars sans que ça règle le problème, l'application n'est pas stable, elle perd des éléments entre l'enregistrement et la réouverture des fichiers. Sans parler de l'interface compliquée qui prend du temps à prendre en main. C'est du vol de vendre une application pareil.",1
343,Infinite Design,"3,6","Trop compliqué et pas précis, j'ai passé plus d'une demi heure à repasser une tête toute simple. Trop d'outils, tu passes plus de temps à chercher la bonne chose que faire le line. Pour moi, c'est à ne pas installer, trop de perte de temps",2
344,Infinite Design,"3,6","Mon expérience est catastrophique, l'application d'enregistre pas correctement les projets en plus il n'y a pas bcp de choix.",5
345,Infinite Design,"3,6","très bon outil de design. Manque quelques fonctionnalités telles que une meilleure gestion des piles et des calques, des formes intégrés dans d'autres formes, etc... bref, continuez comme ça c'est du beau boulot",1
346,Infinite Design,"3,6",La gestion des intersections de vecteur est un peu trop aléatoire ainsi que les booléens voir même instable à mon gout. Le produit en lui même sinon est très ludique et ergonomique donc intéressant. Ça mérite plus d'étoiles si ces légers problèmes de bug sont résolus.,4
347,Infinite Design,"3,6",J'adore ....l'appli la plus rapide pour cartonner ses photo c'est celle ci...j'ai mis 4 etoiles parceque l'orsquon enregistre il y a des traits qui se deforme donc on ne peut pas sauvegarder et revenir plus tard il faut immediatement achever et c'est parfois fatiguant ! Corriger sa svp !! 👍,3
348,Infinite Design,"3,6","Appli très très bien faite malgré quelques bugs occasionnels, les outils sont top, de belles possibilités",4
349,Infinite Design,"3,6","J'adore l'application, mais je l'utilisait quand soudainement on me demande d'acheté les outils et matériels de dessin franchement j'ai pas du tout apprécié ça.. Et en plus l'application plante mon portable a chaque instant...... Franchement il ya trop d'amélioration a apporté a cette application 😡😡😡😡😡😡😡😡😡",5
350,Infinite Design,"3,6",Demande un peu d'apprentissage mais une fois les fonctions bien comprises c'est un superbe outil sur smartphone.,1
351,Infinite Design,"3,6","Très bonne application avec beaucoup de caractères, mais quand même une manipulation complexe, il faut proposer un mode d'emploi pour comprendre le fonctionnement.",5
352,Infinite Design,"3,6","Euh! C'est le meilleur que les autres , ensuite très facile à manœuvrer , mais à un niveau l'on n'as plus accès , c'est à dire payant ce qui n'est pas trop cool .",4
353,Infinite Design,"3,6","J'apprécie cette application ! Ça serait bien de pouvoir avoir une liste des polices de textes favoris, cela nous éviterai d'avoir à chercher la bonne police à chaque fois.",4
354,Infinite Design,"3,6","L'appli, elle est bonne mais pour quoi on dois payé quelques jours après utilisation....???? Et puis pour le faite qu'on le télécharge seulement ne vous suffi pas !? Je veux une réponse si vous considéré vos clients !",4
355,Infinite Design,"3,6",Cette application est bien mais je trouve que les prix sont un peu élevés. Sinon cette application mérite 5 étoiles c'est une très bonne application. Bravo Cordialement,4
356,Infinite Design,"3,6","😡déçu, vous devez atteindre un niveau d'efficacité dès même l'installation avant de demander qu'on achète... L'app s'arrête, N'importe où je clique sa s'affiche \""Acheter\"" bye",4
357,Infinite Design,"3,6",Très simple d 'utilise sur tel pas besoin de stylet ou autre pour. Génial ! Parfait ce que je chercher pour faire mes illustrations,1
358,Infinite Design,"3,6",Les couleurs ne sont pas très bonnes. J'aimerais que vous améliorez un peux l'appli et vous seriez les meilleurs ✌🏾🤞🏾🔥,5
359,Infinite Design,"3,6","Pour remplir ça ne marche pas, elle beug beaucoup et il y a pleins de pubs. Si c'était possible, j' aurais mis aucune étoile n'installez vraiment pas cette application.",3
360,Infinite Design,"3,6",Cette appli est geniale sauf que apres un dessin il faut acheté les outils,1
361,Infinite Design,"3,6","Bonjour ou bonsoir, Alors, mon avi sur cette application, Je la trouve juste génial elle est un peu facile à itulisé sincérement, je vous la conceil fortement installez la vous serait pas déçue 😁",4
362,Infinite Design,"3,6",C'est une très bonne appli pour les illustrateurs apprentis et même les pros. C'est très fluide,5
363,Infinite Design,"3,6","Encore pas mal de bug, peu d'outils mais fonctionne bien pour les bases du dessinsbvectoriel",5
364,Infinite Design,"3,6",Application très cool mais dans un mois après sa ne marche plus vyait à cette app,4
365,Infinite Design,"3,6",au début c'est cool mais après quelques jours d'utilisation l'application d'exiger 7.99$ Moi je suis désolée je désinstalle ... veillez agréer Monsieur l'expression de mes sentiments respectueux 😭😭,3
366,Infinite Design,"3,6",L'application est complète mais si tu n'achète rien tu ne peix rien faire mais pas utiliser les calques.,1
367,Infinite Design,"3,6",j'adore cette application mais le faite que le remplissage et les coloriages soit temporaire j'aime pas trop,1
368,Infinite Design,"3,6",Vraiment très cool ceux qui disent le contraire ne savent pas l'utiliser,3
369,Infinite Design,"3,6",j'aime trop cette application mes un moment on te demande de payer pour avoir tes outil de travail a part sa l'application infinite design et le meilleure,5
370,Infinite Design,"3,6",Bug quand je veux rentrer du texte depuis la mise à jour...,5
371,Infinite Design,"3,6",Je mais 2 étoile car elle est devenue payant 😔je trouve sela dommage car je la trouvé super sympa cette apli mais bon personnellement je les déinstaller car c est payant et je ne m êtré pas d agent dans ça,3
372,Infinite Design,"3,6","Beaucoup trop de bug, il demande h24 de payer et la gomme ne marche pas et il n'y a pas beaucoup de possibliter de crayon ! En gros c'est NUL !!!",2
373,FlipaClip: Dessins animés,"4,4","L'appli est assez bien développés, mais il nous faudrait plus d'outils, plus de moyen de faire ses dessins.. Comme un outil pinceau, un outil stylo, crayon pour le dessin, ou même pour les forme comme des ajusteurs de courbe, des règles, des outils cerculaires.. Sinon, l'animation se lance bien, le fait qu'il y ai un calque du dessin précédent est très bien, alors c'est là uqe je m'arrête pour le positif ! Voilâ, juste que le nombre d'outils devraient être améliorés.. Merci d'avoir lu ! 😅",3
374,FlipaClip: Dessins animés,"4,4","J’adore cette application pour les animations car elle permet de faire pleins de chose que d’autre application n’ont pas , mais pouvez vous mettre en dispositions plusieurs types de crayons ? Par exemple néon,aquarelle etc Car nous avons peu de types. Et un 2ème point , tout le monde parle d’une mise à jour qui a l’air superbe ! Je pourrai l’avoir ? Répondez moi s'il vous plaît 😊",4
375,FlipaClip: Dessins animés,"4,4","C'est une super bonne application ! Je pense la meilleure pour l'animation sur android, cependant elle manque un peu de fluidité pour ce qui est de zoomer ou déplacer le plan de travail Aussi je n'ai pas pu payer la fonctionnalité pour enlever les pubs (même si finalement il y en a peu) c'est un peu dérangeant",4
376,FlipaClip: Dessins animés,"4,4","Bravo ! Et merci.. Pour Animer subtilement un imaginaire cartoonesque, ou même un mix photo/sketch. Intervenir sur chaque image et joger le rythme de l'animation. Rigueur et simplicité pour animer, sans la prise de tête des logiciels compliqués (dis pro) Oui pour acheter toutes les options payantes..pour plus de calques et plus de créativité. Si celles-ci sont acquisent et installables à volonté sur mes appareils, tablette et smartphone. Merci.",4
377,FlipaClip: Dessins animés,"4,4",J'adore cette application j'ai réussi à faire de très belles animations ! Par contre je ne suis pas capable de rajouter du son est-ce que c'est parce que c'est payant ? En tout cas c'est GÉNIALE ! Merci de votre réponse j'essayerai d'en mettre la prochaine fois ! 5 étoiles l'appli le mérite clairement.,5
378,FlipaClip: Dessins animés,"4,4","Très très bonne application d'animation. Elle est très complète ! Mais je trouve ça domage qu'il n'y ai pas la possibilité de l'avoir sur PC, étant donner que dessiner sur un téléphone n'est pas très optimal pour la qualité. Néanmoins je recommande cette application. Même si il faut payer pour débloquer certaine chose. Je trouve d'ailleurs que le prix pour débloquer d'autres possibilité est vraiment peu cher, surtout quand on prend la possibilité de tout acheter en une fois. Vraiment super !",4
379,FlipaClip: Dessins animés,"4,4","Aplli complète, pas d'achat obligatoire pour une bonne animation, pour mettre de la musique, pas obliger de payer, on peut jemuste regarder une pub, j'adore !! Pour ceux qui veulent commencer et l'animation comme moi et tester pour prendre ses marque c'est parfait !!",5
380,FlipaClip: Dessins animés,"4,4",Cette application est super pour faire des vidéos d'animation en t'en que youtubeuse sa me sert bcp mais en se moment j'ai une petit problème sur flipaclip quand je fais une animation sa bug pendant un moment et après sa redémarre l'application si vous pouvez essayer de règler se petit problème je se très reconnaissante (je n'enlève pas mes 5 étoiles bien sûr),5
381,FlipaClip: Dessins animés,"4,4","Appli très cool très utile pour faire un dessin annimée . Mais la pourquoi l'ai marqué que quatre étoiles, c'est qu'il faut toujours redessiner le dessin et modifier sans faire un copier colee et modifier le dessin... Mais une réson de ne le pas le télécharger ! Et puis vous pouvez mettre votre vidéo sur YouTube et autre...",4
382,FlipaClip: Dessins animés,"4,4","Très bien pour les animations ! Mais je trouve sa vraiment dommage qu'on doit acheter la moitié du jeu avec de l'argent réel ! Parce que si on n'achète pas, sa nous bloque la moitié des tailles de pages et la moitié des outils qui me semble important à utiliser lors de la création d'une animation. Vraiment dommage pour la seule application d'animation de ''qualité'' de créations d'animation. Sinon, excellent 👍",3
383,FlipaClip: Dessins animés,"4,4","Super application d'animation ! Sûrement la meilleure sur téléphone ( et ipad ). Il y a les calques, les oignons, le nombre d'images n'est pas limiter (si si, il y a des applications où c'est le cas) La seule choses que vous pourriez améliorer c'est les outils, par exemple un guide de perspective ou une courbe prédictive, mais c'est facultatif ! Bref, bravo aux personnes qui travaillent sur cette application ! C'est de l'excellent travail ! 👏👏👏👍👍👍",5
384,FlipaClip: Dessins animés,"4,4","Très bonne application pour faire de l'animation sur le téléphone , mais si j'ai mis 4 étoiles c'est parce que on ne peut pas mettre une 2 ème fois une partie de vidéo parce-que ça serait plus facile de bossé sur l'animation mais très bonne application je recommande cette appli à tous se qui veulent faire de l'animation",4
385,FlipaClip: Dessins animés,"4,4","très bonne application d'animation, il manque juste plus d'outil (comme par exemple un stabilisateur, ou encore un seau qui colore complètement et ne laisse pas des rebord... c'est assez énervant de repasser a chaque fois chaque frames). et non payante, ayant déjà payer je n'ai pas envi de payer une deuxième fois pour un stabilisateur... sachant que c'est extrêmement utile.",4
386,FlipaClip: Dessins animés,"4,4","Très bonne application même si on regrette vite de ne pas pouvoir influer sur les calques images par images.. exemple pour un lever de bouillard facile on met un ciel bleue sur lequel on superpose un calque gris a 90% translucide puis sur l'image suivante on réduit ce calque translucide a 80% ainsi de suite jusqu'au brouillard total. Le bémol c est que lorsque qu'on modifie le calque copié sur la deuxième image, sa influe directement sur la première... Pareil pour le déplacement des nuages.",5
387,FlipaClip: Dessins animés,"4,4","Alors tout d'abord,je dois dire bon travail a l'equipe à l'origine de cette application!! !!!! Great Job!!! C'est très simple à utiliser,on exprime facilement sa créativité,on créé des dessins animés simplement, de des dessins \"" fixe\"" Ou art et ça c'est très bien!!!Merci, thanks!!!!",5
388,FlipaClip: Dessins animés,"4,4","Ces une bonne appli, j'aime beaucoup, je trouve que ces assez simple de crée sont animation, mais il manque du matérielle, des pinceaux et il dur de choisir la taille du pinceau ( et de la gomme). Apres ces un peu long de faire une animation, ces compliquer par moment. Sinon bonne application ! Je la conseille",4
389,FlipaClip: Dessins animés,"4,4",Franchement l’application mérite 5 étoiles. J’utilise la version premium ( complet ) depuis 2 mois et je suis satisfait des résultats de l’animation ( vue que j’adore le dessin animé depuis tout petit ). Je recommande l’application à tout amateurs de dessins,5
390,FlipaClip: Dessins animés,"4,4",Je viens de voir votre avis Merci le jeu est vraiment vraiment excellent si vous pouviez rajouter (svp) un pinceau millésimé ou bien d'autre si vous pouvez. Si non ce n'est pas grave tant qu'on peut changer l'épaisseur et la transparence et biensur la couleur ! Merci énormément 🙂,5
391,FlipaClip: Dessins animés,"4,4","Salut Vraiment c'est un peu bon mais pas bon pour en faire une animation d'une minute au minimum car y'a peu d'outils et manque de lissage pour mettre ses calques de dessin si propres, on ne peut ni dupliquer etc... alors si on peux avoir un peu des outils se sera une bonne application... Merci",5
